c alpha coal mu x0 hom homLow homHigh
250 0.75 0.1 0.001 2.7 0.00048723 0.000473068 0.000500843
250 0.75 0.1 0.01 2.7 0.000400293 0.000388395 0.000412477
250 0.75 0.1 0.1 2.7 0.000231113 0.00022317 0.000239309
250 0.75 0.1 1 2.7 2.38661e-05 2.27489e-05 2.49892e-05
250 0.75 1 0.001 2.7 0.00485798 0.00472251 0.00499187
250 0.75 1 0.01 2.7 0.00399178 0.00387342 0.0041164
250 0.75 1 0.1 2.7 0.00230783 0.00222653 0.00238562
250 0.75 1 1 2.7 0.00023866 0.000227767 0.000249756
250 0.75 0.01 0.001 54.6 4.51153e-05 4.38068e-05 4.64079e-05
250 0.75 0.01 0.01 54.6 3.67154e-05 3.55874e-05 3.7845e-05
250 0.75 0.01 0.1 54.6 1.96504e-05 1.89239e-05 2.03618e-05
250 0.75 0.01 1 54.6 1.81049e-06 1.71512e-06 1.90483e-06
250 0.75 0.1 0.001 54.6 0.000451119 0.000438156 0.000464231
250 0.75 0.1 0.01 54.6 0.000367121 0.000355791 0.000378101
250 0.75 0.1 0.1 54.6 0.000196481 0.000189342 0.000203823
250 0.75 0.1 1 54.6 1.81043e-05 1.71601e-05 1.90778e-05
250 0.75 1 0.001 54.6 0.00450905 0.00437934 0.00464142
250 0.75 1 0.01 54.6 0.00366915 0.00355692 0.00378134
250 0.75 1 0.1 54.6 0.00196337 0.00189142 0.00203575
250 0.75 1 1 54.6 0.000181004 0.000171333 0.00019051
250 0.75 0.01 0.001 7.39 4.58155e-05 4.44904e-05 4.71068e-05
250 0.75 0.01 0.01 7.39 3.67069e-05 3.55572e-05 3.78589e-05
250 0.75 0.01 0.1 7.39 1.9902e-05 1.9167e-05 2.06452e-05
250 0.75 0.01 1 7.39 1.96218e-06 1.85987e-06 2.06202e-06
250 0.75 0.1 0.001 7.39 0.000457925 0.000444831 0.000471114
250 0.75 0.1 0.01 7.39 0.000366897 0.000355756 0.000378335
250 0.75 0.1 0.1 7.39 0.000198974 0.000191624 0.000206272
250 0.75 0.1 1 7.39 1.96211e-05 1.86337e-05 2.06306e-05
250 0.75 1 0.001 7.39 0.00456479 0.0044368 0.00469619
250 0.75 1 0.01 7.39 0.00365817 0.00354494 0.00377101
250 0.75 1 0.1 7.39 0.00198685 0.00191386 0.00205905
250 0.75 1 1 7.39 0.000196171 0.000186292 0.000206511
250 0.75 0.01 0.001 20.09 4.63564e-05 4.50274e-05 4.76921e-05
250 0.75 0.01 0.01 20.09 3.76361e-05 3.64849e-05 3.87899e-05
250 0.75 0.01 0.1 20.09 2.13447e-05 2.05758e-05 2.21125e-05
250 0.75 0.01 1 20.09 2.13763e-06 2.03181e-06 2.24274e-06
250 0.75 0.1 0.001 20.09 0.000463346 0.000450333 0.000476571
250 0.75 0.1 0.01 20.09 0.000376221 0.000364658 0.000387438
250 0.75 0.1 0.1 20.09 0.000213405 0.000205807 0.000221123
250 0.75 0.1 1 20.09 2.13756e-05 2.03364e-05 2.24337e-05
250 0.75 1 0.001 20.09 0.00461977 0.0044892 0.00475282
250 0.75 1 0.01 20.09 0.00375338 0.00364188 0.00387062
250 0.75 1 0.1 20.09 0.00213139 0.00205346 0.00220696
250 0.75 1 1 20.09 0.000213716 0.000203042 0.000224039
250 0.75 0.01 0.001 22026 7.37112e-06 6.88183e-06 7.85303e-06
250 0.75 0.01 0.01 22026 2.08776e-06 1.88245e-06 2.29034e-06
250 0.75 0.01 0.1 22026 1.09301e-07 7.85278e-08 1.40744e-07
250 0.75 0.01 1 22026 2.62107e-12 7.38535e-13 4.46911e-12
250 0.75 0.1 0.001 22026 7.36736e-05 6.89954e-05 7.84515e-05
250 0.75 0.1 0.01 22026 2.08749e-05 1.87999e-05 2.28893e-05
250 0.75 0.1 0.1 22026 1.09301e-06 7.90895e-07 1.40657e-06
250 0.75 0.1 1 22026 2.62107e-11 7.37959e-12 4.43709e-11
250 0.75 1 0.001 22026 0.000734366 0.000687738 0.000782216
250 0.75 1 0.01 22026 0.00020858 0.000188141 0.000229349
250 0.75 1 0.1 22026 1.09301e-05 7.83655e-06 1.40351e-05
250 0.75 1 1 22026 2.62107e-10 7.39133e-11 4.5024e-10
250 0.75 0.01 0.001 59874 3.67844e-06 3.53612e-06 3.82481e-06
250 0.75 0.01 0.01 59874 6.15067e-07 5.72242e-07 6.5907e-07
250 0.75 0.01 0.1 59874 1.66991e-08 1.09976e-08 2.21833e-08
250 0.75 0.01 1 59874 3.0962e-12 3.6334e-13 5.78e-12
250 0.75 0.1 0.001 59874 3.67814e-05 3.53489e-05 3.81964e-05
250 0.75 0.1 0.01 59874 6.15067e-06 5.72482e-06 6.58006e-06
250 0.75 0.1 0.1 59874 1.66991e-07 1.10405e-07 2.23192e-07
250 0.75 0.1 1 59874 3.0962e-11 3.63342e-12 5.7799e-11
250 0.75 1 0.001 59874 0.000367627 0.000353329 0.000382371
250 0.75 1 0.01 59874 6.15067e-05 5.71462e-05 6.58424e-05
250 0.75 1 0.1 59874 1.66991e-06 1.09082e-06 2.24206e-06
250 0.75 1 1 59874 3.0962e-10 3.63338e-11 5.77989e-10
250 0.75 0.01 0.001 148.41 3.83708e-05 3.71559e-05 3.95467e-05
250 0.75 0.01 0.01 148.41 3.03472e-05 2.93255e-05 3.13644e-05
250 0.75 0.01 0.1 148.41 1.50367e-05 1.44322e-05 1.56594e-05
250 0.75 0.01 1 148.41 1.11941e-06 1.04473e-06 1.1944e-06
250 0.75 0.1 0.001 148.41 0.000383645 0.000371624 0.000395619
250 0.75 0.1 0.01 148.41 0.000303431 0.000293169 0.000313702
250 0.75 0.1 0.1 148.41 0.000150344 0.000144078 0.000156494
250 0.75 0.1 1 148.41 1.11935e-05 1.04596e-05 1.19438e-05
250 0.75 1 0.001 148.41 0.00383244 0.00371221 0.00395255
250 0.75 1 0.01 148.41 0.00303171 0.00292885 0.00313047
250 0.75 1 0.1 148.41 0.001502 0.00143953 0.00156323
250 0.75 1 1 148.41 0.000111896 0.000104451 0.000119234
250 0.75 0.01 0.001 162755 2.02068e-06 1.92169e-06 2.12295e-06
250 0.75 0.01 0.01 162755 2.02591e-07 1.78882e-07 2.26688e-07
250 0.75 0.01 0.1 162755 6.90531e-09 3.11824e-09 1.0714e-08
250 0.75 0.01 1 162755 4.12355e-13 4.91537e-14 7.75555e-13
250 0.75 0.1 0.001 162755 2.02004e-05 1.92165e-05 2.11912e-05
250 0.75 0.1 0.01 162755 2.02587e-06 1.78589e-06 2.26323e-06
250 0.75 0.1 0.1 162755 6.90531e-08 3.06024e-08 1.08263e-07
250 0.75 0.1 1 162755 4.12355e-12 4.91537e-13 7.75555e-12
250 0.75 1 0.001 162755 0.000201595 0.000191503 0.00021149
250 0.75 1 0.01 162755 2.02565e-05 1.79014e-05 2.26612e-05
250 0.75 1 0.1 162755 6.90531e-07 3.11083e-07 1.08178e-06
250 0.75 1 1 162755 4.12355e-11 4.91537e-12 7.75555e-11
250 0.75 0.01 0.001 403.43 2.98065e-05 2.87434e-05 3.08383e-05
250 0.75 0.01 0.01 403.43 2.205e-05 2.11817e-05 2.29196e-05
250 0.75 0.01 0.1 403.43 9.14636e-06 8.69024e-06 9.59937e-06
250 0.75 0.01 1 403.43 4.91355e-07 4.44287e-07 5.39668e-07
250 0.75 0.1 0.001 403.43 0.000297973 0.000287421 0.000308277
250 0.75 0.1 0.01 403.43 0.000220473 0.000211956 0.000229158
250 0.75 0.1 0.1 403.43 9.14636e-05 8.68444e-05 9.59717e-05
250 0.75 0.1 1 403.43 4.91355e-06 4.4412e-06 5.40009e-06
250 0.75 1 0.001 403.43 0.00297393 0.00286931 0.00308009
250 0.75 1 0.01 403.43 0.00220301 0.00211743 0.00228878
250 0.75 1 0.1 403.43 0.000914634 0.000869086 0.000959266
250 0.75 1 1 403.43 4.91355e-05 4.42772e-05 5.38624e-05
250 0.75 0.01 0.001 1096.63 2.13993e-05 2.05072e-05 2.22836e-05
250 0.75 0.01 0.01 1096.63 1.35585e-05 1.29418e-05 1.42098e-05
250 0.75 0.01 0.1 1096.63 3.70429e-06 3.43577e-06 3.97589e-06
250 0.75 0.01 1 1096.63 1.18001e-07 9.53767e-08 1.41547e-07
250 0.75 0.1 0.001 1096.63 0.000213993 0.000205196 0.000222674
250 0.75 0.1 0.01 1096.63 0.000135585 0.000129325 0.000142052
250 0.75 0.1 0.1 1096.63 3.70429e-05 3.43001e-05 3.96746e-05
250 0.75 0.1 1 1096.63 1.18001e-06 9.52277e-07 1.40998e-06
250 0.75 1 0.001 1096.63 0.00213993 0.00205277 0.0022282
250 0.75 1 0.01 1096.63 0.00135585 0.00129296 0.00141858
250 0.75 1 0.1 1096.63 0.000370429 0.000343729 0.000397256
250 0.75 1 1 1096.63 1.18001e-05 9.50283e-06 1.41372e-05
250 0.75 0.01 0.001 2980.96 1.48976e-05 1.41817e-05 1.56131e-05
250 0.75 0.01 0.01 2980.96 7.697e-06 7.24061e-06 8.15921e-06
250 0.75 0.01 0.1 2980.96 1.25216e-06 1.11769e-06 1.38334e-06
250 0.75 0.01 1 2980.96 1.49564e-08 7.40519e-09 2.25851e-08
250 0.75 0.1 0.001 2980.96 0.00014894 0.00014169 0.000156153
250 0.75 0.1 0.01 2980.96 7.69686e-05 7.23814e-05 8.16482e-05
250 0.75 0.1 0.1 2980.96 1.25216e-05 1.12179e-05 1.38149e-05
250 0.75 0.1 1 2980.96 1.49564e-07 7.41657e-08 2.23611e-07
250 0.75 1 0.001 2980.96 0.00148713 0.00141472 0.00155846
250 0.75 1 0.01 2980.96 0.000769602 0.000723565 0.000815476
250 0.75 1 0.1 2980.96 0.000125216 0.000111715 0.000138258
250 0.75 1 1 2980.96 1.49564e-06 7.46556e-07 2.29201e-06
250 0.75 0.01 0.001 8103.08 1.12617e-05 1.06269e-05 1.18751e-05
250 0.75 0.01 0.01 8103.08 4.9268e-06 4.57395e-06 5.26447e-06
250 0.75 0.01 0.1 8103.08 4.67156e-07 3.86359e-07 5.47665e-07
250 0.75 0.01 1 8103.08 1.23404e-08 5.47283e-09 1.92177e-08
250 0.75 0.1 0.001 8103.08 0.000112577 0.000106294 0.000118805
250 0.75 0.1 0.01 8103.08 4.9246e-05 4.58923e-05 5.27576e-05
250 0.75 0.1 0.1 8103.08 4.67114e-06 3.85999e-06 5.4682e-06
250 0.75 0.1 1 8103.08 1.23404e-07 5.47747e-08 1.9217e-07
250 0.75 1 0.001 8103.08 0.0011233 0.00106137 0.0011857
250 0.75 1 0.01 8103.08 0.000491077 0.000455927 0.000525637
250 0.75 1 0.1 8103.08 4.66851e-05 3.85446e-05 5.49487e-05
250 0.75 1 1 8103.08 1.23404e-06 5.47139e-07 1.92188e-06
250 1.25 0.01 0.001 0 0.000131039 0.000128942 0.000133135
250 1.25 0.01 0.01 0 6.52415e-05 6.38671e-05 6.66654e-05
250 1.25 0.01 0.1 0 2.32765e-05 2.25181e-05 2.4031e-05
250 1.25 0.01 1 0 1.83768e-06 1.74124e-06 1.93513e-06
250 1.25 0.1 0.001 0 0.00130901 0.00128754 0.0013296
250 1.25 0.1 0.01 0 0.000652086 0.000637722 0.000666081
250 1.25 0.1 0.1 0 0.000232734 0.000225031 0.000240223
250 1.25 0.1 1 0 1.83768e-05 1.74192e-05 1.93434e-05
250 1.25 1 0.001 0 0.0130048 0.0127957 0.013214
250 1.25 1 0.01 0 0.00650016 0.00636066 0.00664323
250 1.25 1 0.1 0 0.00232538 0.00225243 0.0024002
250 1.25 1 1 0 0.000183768 0.000174312 0.000193386
250 1.25 0.01 0.001 1 0.000138466 0.000136315 0.000140589
250 1.25 0.01 0.01 1 6.90766e-05 6.75886e-05 7.05412e-05
250 1.25 0.01 0.1 1 2.45461e-05 2.37582e-05 2.53162e-05
250 1.25 0.01 1 1 1.91365e-06 1.81663e-06 2.01086e-06
250 1.25 0.1 0.001 1 0.00138311 0.00136144 0.00140456
250 1.25 0.1 0.01 1 0.000690413 0.000675916 0.000705056
250 1.25 0.1 0.1 1 0.000245407 0.000237491 0.000253148
250 1.25 0.1 1 1 1.91364e-05 1.81546e-05 2.01049e-05
250 1.25 1 0.001 1 0.0137344 0.0135182 0.0139499
250 1.25 1 0.01 1 0.00688221 0.00673714 0.00702644
250 1.25 1 0.1 1 0.00245066 0.00237287 0.00252835
250 1.25 1 1 1 0.000191363 0.000181596 0.000201084
250 1.25 0.01 0.001 2.7 0.00013503 0.000132887 0.00013717
250 1.25 0.01 0.01 2.7 6.81019e-05 6.66399e-05 6.95325e-05
250 1.25 0.01 0.1 2.7 2.45757e-05 2.3788e-05 2.53568e-05
250 1.25 0.01 1 2.7 1.8665e-06 1.7707e-06 1.96188e-06
250 1.25 0.1 0.001 2.7 0.00134876 0.00132749 0.00136978
250 1.25 0.1 0.01 2.7 0.000680768 0.000666412 0.000694684
250 1.25 0.1 0.1 2.7 0.000245744 0.000238055 0.000253478
250 1.25 0.1 1 2.7 1.8665e-05 1.77234e-05 1.96205e-05
250 1.25 1 0.001 2.7 0.0133946 0.0131847 0.0136024
250 1.25 1 0.01 2.7 0.00679257 0.00665056 0.00693945
250 1.25 1 0.1 2.7 0.00245658 0.00237825 0.00253456
250 1.25 1 1 2.7 0.00018665 0.000176977 0.000196321
250 1.25 0.01 0.001 54.6 0.000134072 0.000132037 0.000136183
250 1.25 0.01 0.01 54.6 6.62273e-05 6.48593e-05 6.76479e-05
250 1.25 0.01 0.1 54.6 2.33297e-05 2.25948e-05 2.40794e-05
250 1.25 0.01 1 54.6 1.71387e-06 1.62187e-06 1.80697e-06
250 1.25 0.1 0.001 54.6 0.00133914 0.00131765 0.00135971
250 1.25 0.1 0.01 54.6 0.000661883 0.000647547 0.000676219
250 1.25 0.1 0.1 54.6 0.000233255 0.000225849 0.000240649
250 1.25 0.1 1 54.6 1.71387e-05 1.62164e-05 1.80711e-05
250 1.25 1 0.001 54.6 0.0132925 0.0130806 0.0134981
250 1.25 1 0.01 54.6 0.00659424 0.0064536 0.00673592
250 1.25 1 0.1 54.6 0.00232991 0.0022554 0.00240468
250 1.25 1 1 54.6 0.000171385 0.000162307 0.000180647
250 1.25 0.01 0.001 7.39 0.000135425 0.000133287 0.000137558
250 1.25 0.01 0.01 7.39 6.75718e-05 6.6117e-05 6.90063e-05
250 1.25 0.01 0.1 7.39 2.31559e-05 2.24063e-05 2.3903e-05
250 1.25 0.01 1 7.39 1.63235e-06 1.54174e-06 1.72293e-06
250 1.25 0.1 0.001 7.39 0.0013525 0.00133089 0.00137396
250 1.25 0.1 0.01 7.39 0.000675204 0.00066098 0.000689459
250 1.25 0.1 0.1 7.39 0.000231508 0.000224086 0.000238917
250 1.25 0.1 1 7.39 1.63234e-05 1.54308e-05 1.72459e-05
250 1.25 1 0.001 7.39 0.0134178 0.0132073 0.0136255
250 1.25 1 0.01 7.39 0.0067208 0.00657553 0.00685867
250 1.25 1 0.1 7.39 0.00231182 0.00223791 0.00238681
250 1.25 1 1 7.39 0.000163229 0.000154109 0.000171938
250 1.25 0.01 0.001 20.09 0.000130562 0.000128453 0.000132688
250 1.25 0.01 0.01 20.09 6.53545e-05 6.39204e-05 6.67938e-05
250 1.25 0.01 0.1 20.09 2.30827e-05 2.23359e-05 2.38434e-05
250 1.25 0.01 1 20.09 1.62982e-06 1.53868e-06 1.71648e-06
250 1.25 0.1 0.001 20.09 0.0013041 0.00128315 0.00132531
250 1.25 0.1 0.01 20.09 0.000653163 0.000638645 0.000667413
250 1.25 0.1 0.1 20.09 0.000230789 0.000223191 0.000238254
250 1.25 0.1 1 20.09 1.62981e-05 1.54e-05 1.71932e-05
250 1.25 1 0.001 20.09 0.0129453 0.0127357 0.0131486
250 1.25 1 0.01 20.09 0.00650754 0.00636662 0.00664717
250 1.25 1 0.1 20.09 0.00230545 0.00223071 0.00238047
250 1.25 1 1 20.09 0.000162976 0.000153902 0.00017203
250 1.25 0.01 0.001 22026 2.82563e-05 2.7455e-05 2.90487e-05
250 1.25 0.01 0.01 22026 1.46199e-06 1.33876e-06 1.58435e-06
250 1.25 0.01 0.1 22026 1.78716e-08 6.0958e-09 2.9272e-08
250 1.25 0.01 1 22026 3.33436e-14 8.24461e-17 6.66047e-14
250 1.25 0.1 0.001 22026 0.000282247 0.000274254 0.000289938
250 1.25 0.1 0.01 22026 1.46108e-05 1.33811e-05 1.58186e-05
250 1.25 0.1 0.1 22026 1.78716e-07 6.13164e-08 2.94334e-07
250 1.25 0.1 1 22026 3.33436e-13 8.24461e-16 6.66047e-13
250 1.25 1 0.001 22026 0.00280252 0.00272426 0.00288031
250 1.25 1 0.01 22026 0.000145532 0.000132948 0.000157358
250 1.25 1 0.1 22026 1.78716e-06 6.13165e-07 2.94873e-06
250 1.25 1 1 22026 3.33436e-12 8.24461e-15 6.66047e-12
250 1.25 0.01 0.001 59874 8.26042e-06 8.09042e-06 8.42406e-06
250 1.25 0.01 0.01 59874 1.93199e-07 1.7272e-07 2.1363e-07
250 1.25 0.01 0.1 59874 5.82015e-09 1.26169e-09 1.01876e-08
250 1.25 0.01 1 59874 1.983e-11 1.64892e-17 3.96601e-11
250 1.25 0.1 0.001 59874 8.25205e-05 8.08648e-05 8.41994e-05
250 1.25 0.1 0.01 59874 1.93176e-06 1.72985e-06 2.13706e-06
250 1.25 0.1 0.1 59874 5.82015e-08 1.26518e-08 1.02279e-07
250 1.25 0.1 1 59874 1.983e-10 1.64892e-16 3.96601e-10
250 1.25 1 0.001 59874 0.000819928 0.000803224 0.000836697
250 1.25 1 0.01 59874 1.93026e-05 1.7243e-05 2.12896e-05
250 1.25 1 0.1 59874 5.82015e-07 1.26581e-07 1.02052e-06
250 1.25 1 1 59874 1.983e-09 1.64892e-15 3.96601e-09
250 1.25 0.01 0.001 148.41 0.000131003 0.000128882 0.000133062
250 1.25 0.01 0.01 148.41 6.49636e-05 6.35852e-05 6.63757e-05
250 1.25 0.01 0.1 148.41 2.19153e-05 2.11839e-05 2.26632e-05
250 1.25 0.01 1 148.41 1.57326e-06 1.48272e-06 1.661e-06
250 1.25 0.1 0.001 148.41 0.00130829 0.00128781 0.00132887
250 1.25 0.1 0.01 148.41 0.000649183 0.000635087 0.000663457
250 1.25 0.1 0.1 148.41 0.000219106 0.000211851 0.000226424
250 1.25 0.1 1 148.41 1.57326e-05 1.48674e-05 1.65997e-05
250 1.25 1 0.001 148.41 0.0129749 0.0127623 0.013183
250 1.25 1 0.01 148.41 0.00646343 0.00632452 0.00660427
250 1.25 1 0.1 148.41 0.0021881 0.00211497 0.0022608
250 1.25 1 1 148.41 0.000157326 0.000148574 0.000166087
250 1.25 0.01 0.001 162755 9.70463e-07 9.15836e-07 1.02544e-06
250 1.25 0.01 0.01 162755 1.28539e-08 8.6034e-09 1.7171e-08
250 1.25 0.01 0.1 162755 3.52891e-13 1.09394e-13 5.96353e-13
250 1.25 0.01 1 162755 5.45267e-54 1.82855e-57 1.09035e-53
250 1.25 0.1 0.001 162755 9.69098e-06 9.14432e-06 1.02298e-05
250 1.25 0.1 0.01 162755 1.28401e-07 8.54259e-08 1.7215e-07
250 1.25 0.1 0.1 162755 3.52891e-12 1.09394e-12 5.96352e-12
250 1.25 0.1 1 162755 5.45267e-53 1.82855e-56 1.09035e-52
250 1.25 1 0.001 162755 9.60878e-05 9.06622e-05 0.000101332
250 1.25 1 0.01 162755 1.27531e-06 8.45455e-07 1.7079e-06
250 1.25 1 0.1 162755 3.52891e-11 1.09394e-11 5.96351e-11
250 1.25 1 1 162755 5.45267e-52 1.82855e-55 1.09035e-51
250 1.25 0.01 0.001 403.43 0.000116961 0.000115008 0.000118916
250 1.25 0.01 0.01 403.43 5.29139e-05 5.16687e-05 5.41453e-05
250 1.25 0.01 0.1 403.43 1.39686e-05 1.34328e-05 1.44886e-05
250 1.25 0.01 1 403.43 5.71634e-07 5.20465e-07 6.22189e-07
250 1.25 0.1 0.001 403.43 0.0011685 0.00114901 0.00118793
250 1.25 0.1 0.01 403.43 0.000528861 0.0005164 0.000541244
250 1.25 0.1 0.1 403.43 0.000139635 0.000134267 0.000145015
250 1.25 0.1 1 403.43 5.71563e-06 5.20718e-06 6.23579e-06
250 1.25 1 0.001 403.43 0.0116149 0.0114244 0.0118071
250 1.25 1 0.01 403.43 0.0052711 0.00514866 0.00539515
250 1.25 1 0.1 403.43 0.00139314 0.00133896 0.00144525
250 1.25 1 1 403.43 5.71117e-05 5.20881e-05 6.22851e-05
250 1.25 0.01 0.001 1096.63 0.000103447 0.000101627 0.000105239
250 1.25 0.01 0.01 1096.63 3.86562e-05 3.76701e-05 3.96574e-05
250 1.25 0.01 0.1 1096.63 5.89125e-06 5.58732e-06 6.197e-06
250 1.25 0.01 1 1096.63 1.10289e-07 8.83605e-08 1.32208e-07
250 1.25 0.1 0.001 1096.63 0.00103352 0.0010155 0.00105142
250 1.25 0.1 0.01 1096.63 0.000386474 0.000376721 0.000396509
250 1.25 0.1 0.1 1096.63 5.89118e-05 5.58201e-05 6.2023e-05
250 1.25 0.1 1 1096.63 1.10289e-06 8.87367e-07 1.3272e-06
250 1.25 1 0.001 1096.63 0.0102756 0.0101005 0.0104497
250 1.25 1 0.01 1096.63 0.00385918 0.00376111 0.00395882
250 1.25 1 0.1 1096.63 0.000589069 0.000559022 0.000619615
250 1.25 1 1 1096.63 1.10289e-05 8.84894e-06 1.32277e-05
250 1.25 0.01 0.001 2980.96 7.98542e-05 7.82629e-05 8.13782e-05
250 1.25 0.01 0.01 2980.96 2.03882e-05 1.97383e-05 2.10552e-05
250 1.25 0.01 0.1 2980.96 1.07763e-06 9.77776e-07 1.18015e-06
250 1.25 0.01 1 2980.96 1.14834e-09 3.72601e-10 1.88014e-09
250 1.25 0.1 0.001 2980.96 0.000797563 0.000782011 0.000812679
250 1.25 0.1 0.01 2980.96 0.000203766 0.00019744 0.000210146
250 1.25 0.1 0.1 2980.96 1.07759e-05 9.74622e-06 1.17985e-05
250 1.25 0.1 1 2980.96 1.14834e-08 3.74247e-09 1.9035e-08
250 1.25 1 0.001 2980.96 0.00791392 0.00776833 0.00806822
250 1.25 1 0.01 2980.96 0.00203038 0.0019656 0.00209447
250 1.25 1 0.1 2980.96 0.000107737 9.76556e-05 0.000117844
250 1.25 1 1 2980.96 1.14834e-07 3.75487e-08 1.9049e-07
250 1.25 0.01 0.001 8103.08 5.3777e-05 5.2617e-05 5.498e-05
250 1.25 0.01 0.01 8103.08 7.39191e-06 7.04953e-06 7.71787e-06
250 1.25 0.01 0.1 8103.08 1.18144e-07 9.06208e-08 1.45782e-07
250 1.25 0.01 1 8103.08 2.09705e-12 2.47746e-13 3.91193e-12
250 1.25 0.1 0.001 8103.08 0.00053714 0.000525264 0.000548944
250 1.25 0.1 0.01 8103.08 7.38557e-05 7.05271e-05 7.71449e-05
250 1.25 0.1 0.1 8103.08 1.18115e-06 9.12341e-07 1.44999e-06
250 1.25 0.1 1 8103.08 2.09705e-11 2.47422e-12 3.91206e-11
250 1.25 1 0.001 8103.08 0.00533174 0.00521408 0.00544965
250 1.25 1 0.01 8103.08 0.000734559 0.00070169 0.000768274
250 1.25 1 0.1 8103.08 1.17935e-05 9.01799e-06 1.44493e-05
250 1.25 1 1 8103.08 2.09705e-10 2.47701e-11 3.91235e-10
250 1.45 0.01 0.001 0 0.00019371 0.00019127 0.000196204
250 1.45 0.01 0.01 0 8.1262e-05 7.9713e-05 8.27523e-05
250 1.45 0.01 0.1 0 2.46178e-05 2.3848e-05 2.53695e-05
250 1.45 0.01 1 0 1.69906e-06 1.61e-06 1.79084e-06
250 1.45 0.1 0.001 0 0.00193402 0.00190928 0.00195917
250 1.45 0.1 0.01 0 0.000811978 0.000796649 0.000827461
250 1.45 0.1 0.1 0 0.00024611 0.000238499 0.000253643
250 1.45 0.1 1 0 1.69899e-05 1.60758e-05 1.79296e-05
250 1.45 1 0.001 0 0.0191501 0.0189059 0.0193932
250 1.45 1 0.01 0 0.00808002 0.0079242 0.00823315
250 1.45 1 0.1 0 0.00245684 0.00238161 0.00253406
250 1.45 1 1 0 0.00016986 0.000160594 0.000179014
250 1.45 0.01 0.001 1 0.000190187 0.000187757 0.000192722
250 1.45 0.01 0.01 1 7.92175e-05 7.76989e-05 8.07356e-05
250 1.45 0.01 0.1 1 2.42357e-05 2.3472e-05 2.49726e-05
250 1.45 0.01 1 1 1.70477e-06 1.61296e-06 1.79863e-06
250 1.45 0.1 0.001 1 0.00189892 0.00187428 0.00192353
250 1.45 0.1 0.01 1 0.000791615 0.000776327 0.000806643
250 1.45 0.1 0.1 1 0.00024229 0.000235054 0.000250035
250 1.45 0.1 1 1 1.70475e-05 1.61067e-05 1.79353e-05
250 1.45 1 0.001 1 0.018805 0.0185634 0.0190479
250 1.45 1 0.01 1 0.00788099 0.00773032 0.00803333
250 1.45 1 0.1 1 0.00241865 0.00234368 0.00249349
250 1.45 1 1 1 0.000170465 0.0001614 0.000179651
250 1.45 0.01 0.001 2.7 0.000191066 0.000188652 0.000193536
250 1.45 0.01 0.01 2.7 8.08427e-05 7.93012e-05 8.23302e-05
250 1.45 0.01 0.1 2.7 2.47452e-05 2.3972e-05 2.5523e-05
250 1.45 0.01 1 2.7 1.71713e-06 1.62503e-06 1.8075e-06
250 1.45 0.1 0.001 2.7 0.0019079 0.00188323 0.00193263
250 1.45 0.1 0.01 2.7 0.000808007 0.00079263 0.000823361
250 1.45 0.1 0.1 2.7 0.000247401 0.000239712 0.000255019
250 1.45 0.1 1 2.7 1.71707e-05 1.62354e-05 1.80967e-05
250 1.45 1 0.001 2.7 0.0189078 0.0186653 0.0191496
250 1.45 1 0.01 2.7 0.00805361 0.00789689 0.00820299
250 1.45 1 0.1 2.7 0.0024708 0.00239427 0.00254869
250 1.45 1 1 2.7 0.000171668 0.000162662 0.000180841
250 1.45 0.01 0.001 54.6 0.000192308 0.000189856 0.000194799
250 1.45 0.01 0.01 54.6 8.15795e-05 8.00348e-05 8.3118e-05
250 1.45 0.01 0.1 54.6 2.47853e-05 2.40141e-05 2.5554e-05
250 1.45 0.01 1 54.6 1.72302e-06 1.63109e-06 1.81659e-06
250 1.45 0.1 0.001 54.6 0.00192017 0.00189536 0.00194438
250 1.45 0.1 0.01 54.6 0.000815309 0.000799597 0.00083055
250 1.45 0.1 0.1 54.6 0.000247817 0.00024034 0.00025536
250 1.45 0.1 1 54.6 1.72302e-05 1.63007e-05 1.81542e-05
250 1.45 1 0.001 54.6 0.0190209 0.0187733 0.0192604
250 1.45 1 0.01 54.6 0.0081225 0.0079659 0.00827489
250 1.45 1 0.1 54.6 0.00247594 0.00240126 0.00255362
250 1.45 1 1 54.6 0.000172302 0.000163156 0.000181516
250 1.45 0.01 0.001 7.39 0.000191791 0.000189375 0.00019431
250 1.45 0.01 0.01 7.39 8.13339e-05 7.98032e-05 8.2851e-05
250 1.45 0.01 0.1 7.39 2.48863e-05 2.41373e-05 2.56413e-05
250 1.45 0.01 1 7.39 1.64549e-06 1.55539e-06 1.73808e-06
250 1.45 0.1 0.001 7.39 0.00191511 0.00189097 0.00193984
250 1.45 0.1 0.01 7.39 0.000812989 0.000797016 0.000828037
250 1.45 0.1 0.1 7.39 0.000248848 0.000241078 0.000256418
250 1.45 0.1 1 7.39 1.64549e-05 1.55593e-05 1.73546e-05
250 1.45 1 0.001 7.39 0.018977 0.0187389 0.0192248
250 1.45 1 0.01 7.39 0.00810786 0.00795488 0.00826207
250 1.45 1 0.1 7.39 0.00248748 0.00241197 0.00256352
250 1.45 1 1 7.39 0.000164549 0.000155575 0.00017372
250 1.45 0.01 0.001 20.09 0.000194307 0.000191809 0.000196757
250 1.45 0.01 0.01 20.09 8.15744e-05 8.00364e-05 8.31275e-05
250 1.45 0.01 0.1 20.09 2.49188e-05 2.41449e-05 2.56779e-05
